Fold,Split,CaseID
1,train,583
1,train,584
1,train,586
1,train,587
1,train,588
1,train,589
1,train,590
1,train,592
1,train,593
1,train,594
1,train,595
1,train,596
1,train,597
1,train,599
1,train,600
1,train,602
1,train,603
1,train,604
1,train,605
1,train,606
1,train,607
1,train,608
1,train,609
1,train,610
1,train,612
1,train,613
1,train,614
1,train,615
1,train,616
1,train,617
1,train,618
1,train,619
1,train,620
1,train,621
1,train,622
1,train,624
1,train,625
1,train,626
1,train,627
1,train,628
1,train,629
1,train,630
1,train,631
1,train,632
1,train,633
1,train,634
1,train,635
1,train,639
1,train,641
1,train,642
1,train,643
1,train,644
1,train,686
1,train,687
1,train,689
1,train,690
1,train,691
1,train,693
1,train,694
1,train,695
1,train,696
1,train,697
1,train,698
1,train,699
1,train,701
1,train,702
1,train,703
1,train,704
1,train,705
1,train,706
1,train,707
1,train,708
1,train,709
1,train,710
1,train,711
1,train,712
1,train,713
1,train,714
1,train,715
1,train,716
1,train,717
1,train,718
1,train,719
1,train,720
1,train,721
1,train,722
1,train,724
1,train,726
1,train,728
1,train,729
1,train,732
1,train,734
1,train,735
1,train,736
1,train,737
1,train,738
1,train,739
1,train,740
1,train,743
1,train,744
1,train,746
1,train,747
1,train,748
1,train,749
1,train,750
1,train,752
1,train,753
1,train,755
1,train,756
1,train,757
1,train,758
1,train,759
1,train,762
1,train,764
1,train,765
1,train,766
1,train,768
1,train,769
1,train,771
1,train,773
1,train,774
1,train,775
1,train,776
1,train,777
1,train,778
1,train,780
1,train,781
1,train,782
1,train,783
1,train,784
1,train,786
1,train,787
1,train,788
1,train,789
1,train,790
1,train,791
1,train,792
1,train,795
1,train,796
1,train,797
1,train,798
1,train,800
1,train,801
1,train,802
1,train,803
1,train,804
1,train,848
1,train,853
1,train,855
1,train,856
1,train,857
1,train,858
1,train,859
1,train,860
1,train,861
1,train,862
1,train,863
1,train,864
1,train,866
1,train,868
1,train,869
1,train,870
1,train,871
1,train,872
1,train,873
1,train,874
1,train,876
1,train,877
1,train,878
1,train,879
1,train,880
1,train,881
1,train,882
1,train,884
1,train,886
1,train,890
1,train,891
1,train,892
1,train,893
1,train,894
1,train,895
1,train,897
1,train,898
1,train,899
1,train,900
1,train,901
1,train,902
1,train,903
1,train,904
1,train,905
1,train,906
1,train,907
1,train,910
1,train,911
1,train,913
1,train,914
1,train,915
1,train,916
1,train,917
1,train,918
1,train,919
1,train,920
1,train,921
1,train,923
1,train,925
1,train,926
1,train,927
1,train,928
1,train,929
1,train,930
1,train,931
1,train,932
1,train,933
1,train,934
1,train,935
1,train,936
1,train,937
1,train,938
1,train,939
1,train,941
1,train,942
1,train,943
1,train,944
1,train,945
1,train,946
1,train,948
1,train,949
1,train,952
1,train,953
1,train,955
1,train,957
1,train,958
1,train,959
1,train,960
1,train,961
1,train,963
1,train,965
1,train,1008
1,train,1010
1,train,1011
1,train,1012
1,train,1013
1,train,1014
1,train,1015
1,train,1016
1,train,1017
1,train,1019
1,train,1021
1,train,1022
1,train,1023
1,train,1024
1,train,1025
1,train,1026
1,train,1027
1,train,1028
1,train,1029
1,train,1030
1,train,1031
1,train,1032
1,train,1033
1,train,1034
1,train,1035
1,train,1036
1,train,1037
1,train,1038
1,train,1039
1,train,1040
1,train,1041
1,train,1042
1,train,1043
1,train,1044
1,train,1045
1,train,1046
1,train,1047
1,train,1048
1,train,1049
1,train,1050
1,train,1051
1,train,1052
1,train,1053
1,train,1054
1,train,1055
1,train,1057
1,train,1058
1,train,1059
1,train,1060
1,train,1061
1,train,1062
1,train,1063
1,train,1064
1,train,1066
1,train,1067
1,train,1068
1,train,1069
1,train,1071
1,train,1074
1,train,1075
1,train,1077
1,train,1078
1,train,1079
1,train,1080
1,train,1081
1,train,1082
1,train,1083
1,train,1084
1,train,1085
1,train,1086
1,train,1087
1,train,1088
1,train,1089
1,train,1090
1,train,1092
1,train,1093
1,train,1094
1,train,1095
1,train,1096
1,train,1097
1,train,1099
1,train,1101
1,train,1102
1,train,1103
1,train,1104
1,train,1105
1,train,1106
1,train,1107
1,train,1108
1,train,1109
1,train,1110
1,train,1111
1,train,1112
1,train,1114
1,train,1115
1,train,1116
1,train,1117
1,train,1119
1,train,1121
1,train,1122
1,train,1123
1,train,1124
1,train,1125
1,train,1126
1,train,1127
1,test,45
1,test,46
1,test,49
1,test,56
1,test,58
1,test,62
1,test,64
1,test,66
1,test,67
1,test,77
1,test,84
1,test,89
1,test,99
1,test,109
1,test,110
1,test,123
1,test,127
1,test,130
1,test,131
1,test,132
1,test,138
1,test,156
1,test,158
1,test,160
1,test,161
1,test,203
1,test,208
1,test,212
1,test,215
1,test,222
1,test,223
1,test,227
1,test,246
1,test,247
1,test,262
1,test,264
1,test,267
1,test,269
1,test,275
1,test,282
1,test,283
1,test,287
1,test,291
1,test,303
1,test,316
1,test,366
1,test,374
1,test,375
1,test,387
1,test,392
1,test,400
1,test,402
1,test,405
1,test,407
1,test,409
1,test,425
1,test,427
1,test,431
1,test,439
1,test,440
1,test,445
1,test,446
1,test,450
1,test,451
1,test,461
1,test,463
1,test,465
1,test,470
1,test,472
1,test,476
1,test,479
1,test,526
1,test,538
1,test,541
1,test,543
1,test,545
1,test,546
1,test,551
1,test,552
1,test,556
1,test,559
1,test,564
1,test,565
1,test,574
1,test,576
1,test,578
1,test,579
1,test,582
1,test,585
1,test,591
1,test,598
1,test,601
1,test,611
1,test,623
1,test,636
1,test,637
1,test,638
1,test,640
1,test,688
1,test,692
1,test,700
1,test,723
1,test,725
1,test,727
1,test,730
1,test,731
1,test,733
1,test,741
1,test,742
1,test,745
1,test,751
1,test,754
1,test,760
1,test,761
1,test,763
1,test,767
1,test,770
1,test,772
1,test,779
1,test,785
1,test,793
1,test,794
1,test,799
1,test,805
1,test,847
1,test,849
1,test,850
1,test,851
1,test,852
1,test,854
1,test,865
1,test,867
1,test,875
1,test,883
1,test,885
1,test,887
1,test,888
1,test,889
1,test,896
1,test,908
1,test,909
1,test,912
1,test,922
1,test,924
1,test,940
1,test,947
1,test,950
1,test,951
1,test,954
1,test,956
1,test,962
1,test,964
1,test,966
1,test,1009
1,test,1018
1,test,1020
1,test,1056
1,test,1065
1,test,1070
1,test,1072
1,test,1073
1,test,1076
1,test,1091
1,test,1098
1,test,1100
1,test,1113
1,test,1118
1,test,1120
2,train,42
2,train,43
2,train,45
2,train,46
2,train,47
2,train,48
2,train,49
2,train,50
2,train,51
2,train,52
2,train,53
2,train,54
2,train,55
2,train,56
2,train,58
2,train,59
2,train,62
2,train,63
2,train,64
2,train,65
2,train,66
2,train,67
2,train,68
2,train,69
2,train,70
2,train,72
2,train,73
2,train,75
2,train,76
2,train,77
2,train,78
2,train,79
2,train,80
2,train,81
2,train,83
2,train,84
2,train,85
2,train,86
2,train,87
2,train,88
2,train,89
2,train,90
2,train,91
2,train,92
2,train,94
2,train,96
2,train,97
2,train,98
2,train,99
2,train,101
2,train,102
2,train,104
2,train,106
2,train,108
2,train,109
2,train,110
2,train,111
2,train,112
2,train,113
2,train,114
2,train,115
2,train,116
2,train,117
2,train,118
2,train,119
2,train,121
2,train,122
2,train,123
2,train,124
2,train,125
2,train,126
2,train,127
2,train,129
2,train,130
2,train,131
2,train,132
2,train,134
2,train,135
2,train,136
2,train,137
2,train,138
2,train,139
2,train,140
2,train,141
2,train,142
2,train,144
2,train,145
2,train,150
2,train,151
2,train,152
2,train,153
2,train,154
2,train,155
2,train,156
2,train,157
2,train,158
2,train,159
2,train,160
2,train,161
2,train,203
2,train,204
2,train,205
2,train,206
2,train,207
2,train,208
2,train,209
2,train,210
2,train,211
2,train,212
2,train,214
2,train,215
2,train,216
2,train,217
2,train,218
2,train,220
2,train,221
2,train,222
2,train,223
2,train,224
2,train,226
2,train,227
2,train,228
2,train,229
2,train,230
2,train,234
2,train,237
2,train,238
2,train,242
2,train,243
2,train,244
2,train,245
2,train,246
2,train,247
2,train,248
2,train,249
2,train,250
2,train,251
2,train,252
2,train,254
2,train,255
2,train,256
2,train,258
2,train,259
2,train,260
2,train,262
2,train,263
2,train,264
2,train,265
2,train,266
2,train,267
2,train,268
2,train,269
2,train,270
2,train,272
2,train,275
2,train,276
2,train,278
2,train,279
2,train,280
2,train,281
2,train,282
2,train,283
2,train,284
2,train,285
2,train,287
2,train,288
2,train,289
2,train,291
2,train,292
2,train,293
2,train,294
2,train,295
2,train,296
2,train,297
2,train,298
2,train,299
2,train,300
2,train,301
2,train,303
2,train,304
2,train,305
2,train,307
2,train,308
2,train,309
2,train,310
2,train,312
2,train,313
2,train,314
2,train,315
2,train,316
2,train,317
2,train,318
2,train,319
2,train,321
2,train,322
2,train,364
2,train,365
2,train,366
2,train,367
2,train,369
2,train,370
2,train,371
2,train,372
2,train,374
2,train,375
2,train,377
2,train,378
2,train,381
2,train,382
2,train,383
2,train,384
2,train,385
2,train,386
2,train,387
2,train,388
2,train,392
2,train,394
2,train,395
2,train,396
2,train,397
2,train,398
2,train,399
2,train,400
2,train,402
2,train,403
2,train,404
2,train,405
2,train,406
2,train,407
2,train,408
2,train,409
2,train,410
2,train,411
2,train,413
2,train,414
2,train,416
2,train,418
2,train,420
2,train,421
2,train,422
2,train,423
2,train,425
2,train,427
2,train,428
2,train,430
2,train,431
2,train,432
2,train,433
2,train,435
2,train,437
2,train,439
2,train,440
2,train,442
2,train,445
2,train,446
2,train,447
2,train,448
2,train,449
2,train,450
2,train,451
2,train,452
2,train,456
2,train,458
2,train,459
2,train,461
2,train,462
2,train,463
2,train,464
2,train,465
2,train,466
2,train,467
2,train,468
2,train,469
2,train,470
2,train,471
2,train,472
2,train,473
2,train,474
2,train,475
2,train,476
2,train,477
2,train,478
2,train,479
2,train,480
2,train,481
2,train,482
2,train,483
2,train,525
2,train,526
2,train,527
2,train,528
2,train,529
2,train,531
2,train,532
2,train,533
2,train,534
2,train,535
2,train,536
2,train,537
2,train,538
2,train,539
2,train,540
2,train,541
2,train,542
2,train,543
2,train,544
2,train,545
2,train,546
2,train,548
2,train,551
2,train,552
2,train,553
2,train,554
2,train,555
2,train,556
2,train,557
2,train,558
2,train,559
2,train,560
2,train,561
2,train,563
2,train,564
2,train,565
2,train,568
2,train,569
2,train,572
2,train,573
2,train,574
2,train,575
2,train,576
2,train,577
2,train,578
2,train,579
2,train,580
2,train,581
2,train,582
2,train,583
2,train,584
2,train,585
2,train,586
2,train,587
2,train,588
2,train,589
2,train,590
2,train,591
2,train,592
2,train,593
2,train,594
2,train,595
2,train,596
2,train,598
2,train,599
2,train,601
2,train,603
2,train,605
2,train,607
2,train,609
2,train,610
2,train,611
2,train,613
2,train,614
2,train,616
2,train,617
2,train,618
2,train,619
2,train,620
2,train,621
2,train,623
2,train,624
2,train,625
2,train,626
2,train,628
2,train,629
2,train,631
2,train,636
2,train,637
2,train,638
2,train,639
2,train,640
2,train,641
2,train,642
2,train,644
2,train,686
2,train,687
2,train,688
2,train,690
2,train,691
2,train,692
2,train,693
2,train,695
2,train,696
2,train,697
2,train,698
2,train,700
2,train,701
2,train,702
2,train,703
2,train,704
2,train,705
2,train,706
2,train,707
2,train,708
2,train,709
2,train,711
2,train,712
2,train,713
2,train,714
2,train,715
2,train,716
2,train,717
2,train,718
2,train,719
2,train,720
2,train,721
2,train,722
2,train,723
2,train,724
2,train,725
2,train,726
2,train,727
2,train,728
2,train,729
2,train,730
2,train,731
2,train,732
2,train,733
2,train,734
2,train,736
2,train,738
2,train,739
2,train,741
2,train,742
2,train,743
2,train,744
2,train,745
2,train,747
2,train,748
2,train,749
2,train,750
2,train,751
2,train,752
2,train,753
2,train,754
2,train,756
2,train,758
2,train,759
2,train,760
2,train,761
2,train,762
2,train,763
2,train,764
2,train,765
2,train,766
2,train,767
2,train,768
2,train,769
2,train,770
2,train,771
2,train,772
2,train,773
2,train,774
2,train,775
2,train,777
2,train,779
2,train,781
2,train,783
2,train,784
2,train,785
2,train,787
2,train,788
2,train,789
2,train,790
2,train,791
2,train,792
2,train,793
2,train,794
2,train,795
2,train,796
2,train,797
2,train,798
2,train,799
2,train,800
2,train,801
2,train,803
2,train,804
2,train,805
2,train,847
2,train,848
2,train,849
2,train,850
2,train,851
2,train,852
2,train,853
2,train,854
2,train,855
2,train,856
2,train,857
2,train,858
2,train,861
2,train,862
2,train,863
2,train,864
2,train,865
2,train,866
2,train,867
2,train,868
2,train,869
2,train,870
2,train,871
2,train,872
2,train,874
2,train,875
2,train,876
2,train,877
2,train,883
2,train,885
2,train,886
2,train,887
2,train,888
2,train,889
2,train,890
2,train,892
2,train,893
2,train,895
2,train,896
2,train,898
2,train,900
2,train,901
2,train,903
2,train,904
2,train,905
2,train,907
2,train,908
2,train,909
2,train,910
2,train,911
2,train,912
2,train,914
2,train,915
2,train,917
2,train,919
2,train,920
2,train,921
2,train,922
2,train,924
2,train,925
2,train,926
2,train,927
2,train,929
2,train,930
2,train,931
2,train,933
2,train,934
2,train,936
2,train,937
2,train,938
2,train,939
2,train,940
2,train,941
2,train,942
2,train,943
2,train,944
2,train,947
2,train,948
2,train,949
2,train,950
2,train,951
2,train,952
2,train,953
2,train,954
2,train,955
2,train,956
2,train,957
2,train,958
2,train,960
2,train,962
2,train,964
2,train,965
2,train,966
2,train,1008
2,train,1009
2,train,1010
2,train,1011
2,train,1012
2,train,1013
2,train,1015
2,train,1016
2,train,1018
2,train,1019
2,train,1020
2,train,1022
2,train,1023
2,train,1024
2,train,1025
2,train,1026
2,train,1027
2,train,1028
2,train,1029
2,train,1030
2,train,1032
2,train,1034
2,train,1035
2,train,1038
2,train,1039
2,train,1040
2,train,1041
2,train,1043
2,train,1045
2,train,1047
2,train,1049
2,train,1050
2,train,1052
2,train,1053
2,train,1054
2,train,1055
2,train,1056
2,train,1057
2,train,1061
2,train,1062
2,train,1063
2,train,1065
2,train,1066
2,train,1067
2,train,1068
2,train,1069
2,train,1070
2,train,1071
2,train,1072
2,train,1073
2,train,1074
2,train,1075
2,train,1076
2,train,1077
2,train,1078
2,train,1080
2,train,1081
2,train,1083
2,train,1085
2,train,1086
2,train,1087
2,train,1088
2,train,1089
2,train,1090
2,train,1091
2,train,1092
2,train,1093
2,train,1094
2,train,1096
2,train,1097
2,train,1098
2,train,1100
2,train,1101
2,train,1104
2,train,1105
2,train,1107
2,train,1108
2,train,1109
2,train,1110
2,train,1111
2,train,1112
2,train,1113
2,train,1114
2,train,1117
2,train,1118
2,train,1119
2,train,1120
2,train,1121
2,train,1123
2,train,1124
2,train,1125
2,train,1126
2,train,1127
2,test,44
2,test,57
2,test,60
2,test,61
2,test,71
2,test,74
2,test,82
2,test,93
2,test,95
2,test,100
2,test,103
2,test,105
2,test,107
2,test,120
2,test,128
2,test,133
2,test,143
2,test,146
2,test,147
2,test,148
2,test,149
2,test,213
2,test,219
2,test,225
2,test,231
2,test,232
2,test,233
2,test,235
2,test,236
2,test,239
2,test,240
2,test,241
2,test,253
2,test,257
2,test,261
2,test,271
2,test,273
2,test,274
2,test,277
2,test,286
2,test,290
2,test,302
2,test,306
2,test,311
2,test,320
2,test,368
2,test,373
2,test,376
2,test,379
2,test,380
2,test,389
2,test,390
2,test,391
2,test,393
2,test,401
2,test,412
2,test,415
2,test,417
2,test,419
2,test,424
2,test,426
2,test,429
2,test,434
2,test,436
2,test,438
2,test,441
2,test,443
2,test,444
2,test,453
2,test,454
2,test,455
2,test,457
2,test,460
2,test,530
2,test,547
2,test,549
2,test,550
2,test,562
2,test,566
2,test,567
2,test,570
2,test,571
2,test,597
2,test,600
2,test,602
2,test,604
2,test,606
2,test,608
2,test,612
2,test,615
2,test,622
2,test,627
2,test,630
2,test,632
2,test,633
2,test,634
2,test,635
2,test,643
2,test,689
2,test,694
2,test,699
2,test,710
2,test,735
2,test,737
2,test,740
2,test,746
2,test,755
2,test,757
2,test,776
2,test,778
2,test,780
2,test,782
2,test,786
2,test,802
2,test,859
2,test,860
2,test,873
2,test,878
2,test,879
2,test,880
2,test,881
2,test,882
2,test,884
2,test,891
2,test,894
2,test,897
2,test,899
2,test,902
2,test,906
2,test,913
2,test,916
2,test,918
2,test,923
2,test,928
2,test,932
2,test,935
2,test,945
2,test,946
2,test,959
2,test,961
2,test,963
2,test,1014
2,test,1017
2,test,1021
2,test,1031
2,test,1033
2,test,1036
2,test,1037
2,test,1042
2,test,1044
2,test,1046
2,test,1048
2,test,1051
2,test,1058
2,test,1059
2,test,1060
2,test,1064
2,test,1079
2,test,1082
2,test,1084
2,test,1095
2,test,1099
2,test,1102
2,test,1103
2,test,1106
2,test,1115
2,test,1116
2,test,1122
3,train,42
3,train,43
3,train,44
3,train,45
3,train,46
3,train,47
3,train,48
3,train,49
3,train,50
3,train,51
3,train,52
3,train,53
3,train,54
3,train,55
3,train,56
3,train,57
3,train,58
3,train,59
3,train,60
3,train,61
3,train,62
3,train,63
3,train,64
3,train,66
3,train,67
3,train,70
3,train,71
3,train,72
3,train,73
3,train,74
3,train,77
3,train,78
3,train,80
3,train,81
3,train,82
3,train,83
3,train,84
3,train,86
3,train,87
3,train,89
3,train,90
3,train,91
3,train,92
3,train,93
3,train,94
3,train,95
3,train,97
3,train,99
3,train,100
3,train,101
3,train,102
3,train,103
3,train,105
3,train,106
3,train,107
3,train,109
3,train,110
3,train,111
3,train,112
3,train,113
3,train,116
3,train,117
3,train,118
3,train,119
3,train,120
3,train,122
3,train,123
3,train,124
3,train,125
3,train,126
3,train,127
3,train,128
3,train,129
3,train,130
3,train,131
3,train,132
3,train,133
3,train,136
3,train,137
3,train,138
3,train,139
3,train,140
3,train,142
3,train,143
3,train,146
3,train,147
3,train,148
3,train,149
3,train,150
3,train,151
3,train,152
3,train,153
3,train,154
3,train,155
3,train,156
3,train,157
3,train,158
3,train,159
3,train,160
3,train,161
3,train,203
3,train,204
3,train,207
3,train,208
3,train,209
3,train,210
3,train,212
3,train,213
3,train,215
3,train,216
3,train,217
3,train,219
3,train,221
3,train,222
3,train,223
3,train,225
3,train,227
3,train,229
3,train,230
3,train,231
3,train,232
3,train,233
3,train,234
3,train,235
3,train,236
3,train,239
3,train,240
3,train,241
3,train,243
3,train,244
3,train,245
3,train,246
3,train,247
3,train,248
3,train,249
3,train,253
3,train,254
3,train,255
3,train,257
3,train,258
3,train,259
3,train,261
3,train,262
3,train,263
3,train,264
3,train,265
3,train,266
3,train,267
3,train,268
3,train,269
3,train,270
3,train,271
3,train,272
3,train,273
3,train,274
3,train,275
3,train,276
3,train,277
3,train,278
3,train,280
3,train,282
3,train,283
3,train,284
3,train,286
3,train,287
3,train,288
3,train,290
3,train,291
3,train,293
3,train,294
3,train,295
3,train,296
3,train,298
3,train,300
3,train,301
3,train,302
3,train,303
3,train,305
3,train,306
3,train,309
3,train,310
3,train,311
3,train,312
3,train,313
3,train,315
3,train,316
3,train,317
3,train,318
3,train,320
3,train,321
3,train,322
3,train,364
3,train,365
3,train,366
3,train,367
3,train,368
3,train,370
3,train,373
3,train,374
3,train,375
3,train,376
3,train,377
3,train,378
3,train,379
3,train,380
3,train,381
3,train,382
3,train,383
3,train,384
3,train,385
3,train,386
3,train,387
3,train,388
3,train,389
3,train,390
3,train,391
3,train,392
3,train,393
3,train,394
3,train,396
3,train,398
3,train,399
3,train,400
3,train,401
3,train,402
3,train,405
3,train,406
3,train,407
3,train,408
3,train,409
3,train,410
3,train,411
3,train,412
3,train,413
3,train,414
3,train,415
3,train,416
3,train,417
3,train,418
3,train,419
3,train,420
3,train,424
3,train,425
3,train,426
3,train,427
3,train,429
3,train,431
3,train,432
3,train,434
3,train,435
3,train,436
3,train,438
3,train,439
3,train,440
3,train,441
3,train,442
3,train,443
3,train,444
3,train,445
3,train,446
3,train,448
3,train,449
3,train,450
3,train,451
3,train,452
3,train,453
3,train,454
3,train,455
3,train,456
3,train,457
3,train,458
3,train,459
3,train,460
3,train,461
3,train,462
3,train,463
3,train,465
3,train,466
3,train,467
3,train,468
3,train,470
3,train,471
3,train,472
3,train,473
3,train,474
3,train,476
3,train,477
3,train,478
3,train,479
3,train,480
3,train,481
3,train,482
3,train,483
3,train,526
3,train,527
3,train,529
3,train,530
3,train,531
3,train,533
3,train,534
3,train,535
3,train,536
3,train,537
3,train,538
3,train,540
3,train,541
3,train,542
3,train,543
3,train,545
3,train,546
3,train,547
3,train,548
3,train,549
3,train,550
3,train,551
3,train,552
3,train,553
3,train,555
3,train,556
3,train,557
3,train,558
3,train,559
3,train,561
3,train,562
3,train,564
3,train,565
3,train,566
3,train,567
3,train,568
3,train,569
3,train,570
3,train,571
3,train,572
3,train,574
3,train,575
3,train,576
3,train,577
3,train,578
3,train,579
3,train,581
3,train,582
3,train,583
3,train,584
3,train,585
3,train,588
3,train,589
3,train,590
3,train,591
3,train,592
3,train,593
3,train,594
3,train,595
3,train,596
3,train,597
3,train,598
3,train,599
3,train,600
3,train,601
3,train,602
3,train,603
3,train,604
3,train,606
3,train,608
3,train,611
3,train,612
3,train,615
3,train,616
3,train,617
3,train,618
3,train,619
3,train,620
3,train,621
3,train,622
3,train,623
3,train,624
3,train,627
3,train,628
3,train,630
3,train,631
3,train,632
3,train,633
3,train,634
3,train,635
3,train,636
3,train,637
3,train,638
3,train,640
3,train,641
3,train,643
3,train,644
3,train,687
3,train,688
3,train,689
3,train,690
3,train,692
3,train,693
3,train,694
3,train,695
3,train,696
3,train,698
3,train,699
3,train,700
3,train,701
3,train,704
3,train,705
3,train,706
3,train,709
3,train,710
3,train,711
3,train,712
3,train,714
3,train,717
3,train,719
3,train,720
3,train,721
3,train,722
3,train,723
3,train,724
3,train,725
3,train,726
3,train,727
3,train,729
3,train,730
3,train,731
3,train,732
3,train,733
3,train,734
3,train,735
3,train,737
3,train,738
3,train,739
3,train,740
3,train,741
3,train,742
3,train,743
3,train,745
3,train,746
3,train,748
3,train,749
3,train,751
3,train,752
3,train,754
3,train,755
3,train,756
3,train,757
3,train,758
3,train,760
3,train,761
3,train,762
3,train,763
3,train,764
3,train,766
3,train,767
3,train,768
3,train,769
3,train,770
3,train,772
3,train,773
3,train,774
3,train,775
3,train,776
3,train,778
3,train,779
3,train,780
3,train,781
3,train,782
3,train,783
3,train,784
3,train,785
3,train,786
3,train,787
3,train,789
3,train,791
3,train,793
3,train,794
3,train,797
3,train,799
3,train,800
3,train,801
3,train,802
3,train,803
3,train,805
3,train,847
3,train,849
3,train,850
3,train,851
3,train,852
3,train,854
3,train,855
3,train,856
3,train,859
3,train,860
3,train,861
3,train,863
3,train,865
3,train,866
3,train,867
3,train,868
3,train,870
3,train,871
3,train,872
3,train,873
3,train,874
3,train,875
3,train,878
3,train,879
3,train,880
3,train,881
3,train,882
3,train,883
3,train,884
3,train,885
3,train,886
3,train,887
3,train,888
3,train,889
3,train,890
3,train,891
3,train,892
3,train,893
3,train,894
3,train,896
3,train,897
3,train,898
3,train,899
3,train,902
3,train,903
3,train,904
3,train,905
3,train,906
3,train,907
3,train,908
3,train,909
3,train,910
3,train,911
3,train,912
3,train,913
3,train,916
3,train,918
3,train,919
3,train,920
3,train,922
3,train,923
3,train,924
3,train,925
3,train,926
3,train,927
3,train,928
3,train,930
3,train,931
3,train,932
3,train,934
3,train,935
3,train,936
3,train,937
3,train,938
3,train,939
3,train,940
3,train,944
3,train,945
3,train,946
3,train,947
3,train,948
3,train,950
3,train,951
3,train,954
3,train,956
3,train,959
3,train,960
3,train,961
3,train,962
3,train,963
3,train,964
3,train,965
3,train,966
3,train,1009
3,train,1010
3,train,1011
3,train,1012
3,train,1013
3,train,1014
3,train,1015
3,train,1017
3,train,1018
3,train,1020
3,train,1021
3,train,1023
3,train,1024
3,train,1025
3,train,1026
3,train,1027
3,train,1028
3,train,1029
3,train,1030
3,train,1031
3,train,1032
3,train,1033
3,train,1034
3,train,1036
3,train,1037
3,train,1038
3,train,1039
3,train,1041
3,train,1042
