Fold,Split,CaseID
1,train,442
1,train,443
1,train,444
1,train,445
1,train,446
1,train,448
1,train,449
1,train,451
1,train,452
1,train,453
1,train,454
1,train,455
1,train,456
1,train,457
1,train,458
1,train,459
1,train,460
1,train,461
1,train,462
1,train,463
1,train,464
1,train,466
1,train,468
1,train,469
1,train,470
1,train,471
1,train,472
1,train,473
1,train,474
1,train,475
1,train,477
1,train,478
1,train,479
1,train,481
1,train,482
1,train,483
1,train,484
1,train,485
1,train,487
1,train,488
1,train,489
1,train,490
1,train,491
1,train,492
1,train,493
1,train,494
1,train,495
1,train,496
1,train,497
1,train,499
1,train,500
1,train,501
1,train,502
1,train,503
1,train,504
1,train,507
1,train,509
1,train,510
1,train,511
1,train,512
1,train,513
1,train,514
1,train,515
1,train,516
1,train,519
1,train,521
1,train,522
1,train,523
1,train,524
1,train,525
1,train,526
1,train,527
1,train,528
1,train,530
1,train,531
1,train,532
1,train,533
1,train,534
1,train,535
1,train,536
1,train,537
1,train,538
1,train,539
1,train,540
1,train,541
1,train,542
1,train,543
1,train,545
1,train,546
1,train,547
1,train,548
1,train,552
1,train,553
1,train,554
1,train,555
1,train,556
1,train,557
1,train,558
1,train,559
1,train,562
1,train,564
1,train,565
1,train,566
1,train,567
1,train,568
1,train,569
1,train,570
1,train,572
1,train,573
1,train,574
1,train,575
1,train,576
1,train,578
1,train,579
1,train,581
1,train,582
1,train,583
1,train,584
1,train,585
1,train,587
1,train,588
1,train,589
1,train,590
1,train,591
1,train,592
1,train,593
1,train,595
1,train,596
1,train,597
1,train,598
1,train,600
1,train,601
1,train,603
1,train,604
1,train,605
1,train,606
1,train,607
1,train,610
1,train,611
1,train,613
1,train,614
1,train,615
1,train,616
1,train,617
1,train,618
1,train,619
1,train,620
1,train,621
1,train,622
1,train,623
1,train,624
1,train,625
1,train,626
1,train,628
1,train,629
1,train,630
1,train,631
1,train,632
1,train,635
1,train,636
1,train,637
1,train,639
1,train,640
1,train,641
1,train,642
1,train,643
1,train,645
1,train,646
1,train,648
1,train,649
1,train,650
1,train,652
1,train,653
1,train,654
1,train,655
1,train,656
1,train,657
1,train,659
1,train,660
1,train,661
1,train,662
1,train,664
1,train,665
1,train,667
1,train,668
1,train,669
1,train,670
1,train,672
1,train,674
1,train,675
1,train,676
1,train,677
1,train,678
1,train,679
1,train,680
1,train,681
1,train,682
1,train,685
1,train,686
1,train,687
1,train,688
1,train,690
1,train,691
1,train,692
1,train,693
1,train,694
1,train,695
1,train,696
1,train,697
1,train,698
1,train,699
1,train,701
1,train,703
1,train,704
1,train,705
1,train,706
1,train,707
1,train,708
1,train,709
1,train,710
1,train,711
1,train,712
1,train,713
1,train,715
1,train,716
1,train,717
1,train,720
1,train,721
1,train,724
1,train,725
1,train,726
1,train,727
1,train,728
1,train,729
1,train,731
1,train,732
1,train,733
1,train,734
1,train,735
1,train,737
1,train,738
1,train,739
1,train,740
1,train,741
1,train,742
1,train,743
1,train,744
1,train,746
1,train,748
1,train,749
1,train,750
1,train,751
1,train,752
1,train,753
1,train,754
1,train,756
1,train,757
1,train,758
1,train,759
1,train,761
1,train,765
1,train,766
1,train,767
1,train,768
1,train,769
1,train,770
1,train,771
1,train,774
1,train,775
1,train,776
1,train,777
1,train,778
1,train,779
1,train,780
1,train,781
1,train,782
1,train,783
1,train,784
1,train,785
1,train,786
1,train,787
1,train,788
1,train,789
1,train,793
1,train,794
1,train,795
1,train,796
1,train,799
1,train,800
1,train,801
1,train,802
1,train,803
1,train,805
1,train,806
1,train,807
1,train,808
1,train,809
1,train,811
1,train,812
1,train,813
1,train,814
1,train,815
1,train,816
1,train,817
1,train,818
1,train,819
1,train,820
1,train,821
1,train,822
1,train,823
1,train,824
1,train,825
1,train,826
1,train,827
1,train,828
1,train,829
1,train,830
1,train,831
1,train,832
1,train,833
1,train,834
1,train,835
1,train,836
1,train,838
1,train,839
1,train,840
1,train,841
1,train,843
1,train,844
1,train,846
1,train,847
1,train,849
1,train,850
1,train,851
1,train,853
1,train,854
1,train,855
1,train,857
1,train,858
1,train,859
1,train,860
1,train,861
1,train,862
1,train,865
1,train,867
1,train,869
1,train,870
1,train,871
1,train,872
1,train,874
1,train,875
1,train,876
1,train,877
1,train,878
1,train,879
1,train,880
1,train,881
1,train,883
1,train,884
1,train,886
1,train,887
1,train,888
1,train,889
1,train,890
1,train,891
1,train,892
1,train,893
1,train,895
1,train,896
1,train,897
1,train,899
1,train,900
1,train,902
1,train,903
1,train,904
1,train,905
1,train,906
1,train,909
1,train,910
1,train,911
1,train,912
1,train,913
1,train,914
1,train,916
1,train,917
1,train,918
1,train,919
1,train,921
1,train,922
1,train,923
1,train,924
1,train,925
1,train,926
1,train,928
1,train,929
1,train,930
1,train,931
1,train,932
1,train,933
1,train,934
1,train,935
1,train,937
1,train,938
1,train,940
1,train,941
1,train,942
1,train,943
1,train,944
1,train,946
1,train,949
1,train,950
1,train,951
1,train,952
1,train,953
1,train,954
1,train,955
1,train,956
1,train,957
1,train,958
1,train,959
1,train,960
1,train,962
1,train,963
1,train,964
1,train,965
1,train,966
1,train,968
1,train,969
1,train,970
1,train,971
1,train,974
1,train,975
1,train,976
1,train,977
1,train,978
1,train,980
1,train,981
1,train,982
1,train,983
1,train,984
1,train,985
1,train,986
1,train,989
1,train,990
1,train,991
1,train,992
1,train,993
1,train,994
1,train,995
1,train,997
1,train,998
1,train,999
1,train,1000
1,train,1001
1,train,1003
1,train,1004
1,train,1005
1,train,1006
1,train,1007
1,train,1009
1,train,1010
1,train,1011
1,train,1012
1,train,1013
1,train,1014
1,train,1015
1,train,1016
1,train,1019
1,train,1020
1,train,1021
1,train,1022
1,train,1023
1,train,1025
1,train,1026
1,train,1027
1,train,1028
1,train,1029
1,train,1031
1,train,1032
1,train,1033
1,train,1034
1,train,1035
1,train,1037
1,train,1038
1,train,1039
1,train,1041
1,train,1042
1,train,1043
1,train,1044
1,train,1045
1,train,1046
1,train,1047
1,train,1048
1,train,1049
1,train,1050
1,train,1051
1,train,1052
1,train,1053
1,train,1055
1,train,1056
1,train,1057
1,train,1060
1,train,1062
1,train,1063
1,train,1064
1,train,1066
1,train,1067
1,train,1068
1,train,1069
1,train,1070
1,train,1072
1,train,1074
1,train,1075
1,train,1076
1,train,1077
1,train,1078
1,train,1079
1,train,1080
1,train,1081
1,train,1082
1,train,1083
1,train,1084
1,train,1085
1,train,1087
1,train,1088
1,train,1089
1,train,1090
1,train,1092
1,train,1093
1,train,1095
1,train,1096
1,train,1097
1,train,1098
1,train,1099
1,train,1100
1,train,1101
1,train,1103
1,train,1104
1,train,1106
1,train,1107
1,train,1108
1,train,1109
1,train,1110
1,train,1113
1,train,1115
1,train,1117
1,train,1119
1,train,1120
1,train,1121
1,train,1123
1,train,1124
1,train,1126
1,train,1127
1,test,2
1,test,3
1,test,9
1,test,10
1,test,15
1,test,17
1,test,19
1,test,22
1,test,25
1,test,26
1,test,32
1,test,33
1,test,36
1,test,47
1,test,48
1,test,52
1,test,58
1,test,69
1,test,70
1,test,78
1,test,82
1,test,84
1,test,86
1,test,87
1,test,89
1,test,98
1,test,100
1,test,104
1,test,106
1,test,126
1,test,131
1,test,133
1,test,141
1,test,146
1,test,148
1,test,157
1,test,160
1,test,164
1,test,169
1,test,171
1,test,175
1,test,176
1,test,179
1,test,182
1,test,191
1,test,196
1,test,203
1,test,206
1,test,209
1,test,225
1,test,235
1,test,241
1,test,245
1,test,254
1,test,255
1,test,262
1,test,267
1,test,268
1,test,275
1,test,289
1,test,290
1,test,292
1,test,298
1,test,299
1,test,302
1,test,306
1,test,308
1,test,316
1,test,321
1,test,326
1,test,339
1,test,341
1,test,347
1,test,358
1,test,361
1,test,365
1,test,366
1,test,373
1,test,374
1,test,382
1,test,384
1,test,390
1,test,391
1,test,393
1,test,394
1,test,395
1,test,408
1,test,411
1,test,436
1,test,437
1,test,438
1,test,439
1,test,447
1,test,450
1,test,465
1,test,467
1,test,476
1,test,480
1,test,486
1,test,498
1,test,505
1,test,506
1,test,508
1,test,517
1,test,518
1,test,520
1,test,529
1,test,544
1,test,549
1,test,550
1,test,551
1,test,560
1,test,561
1,test,563
1,test,571
1,test,577
1,test,580
1,test,586
1,test,594
1,test,599
1,test,602
1,test,608
1,test,609
1,test,612
1,test,627
1,test,633
1,test,634
1,test,638
1,test,644
1,test,647
1,test,651
1,test,658
1,test,663
1,test,666
1,test,671
1,test,673
1,test,683
1,test,684
1,test,689
1,test,700
1,test,702
1,test,714
1,test,718
1,test,719
1,test,722
1,test,723
1,test,730
1,test,736
1,test,745
1,test,747
1,test,755
1,test,760
1,test,762
1,test,763
1,test,764
1,test,772
1,test,773
1,test,790
1,test,791
1,test,792
1,test,797
1,test,798
1,test,804
1,test,810
1,test,837
1,test,842
1,test,845
1,test,848
1,test,852
1,test,856
1,test,863
1,test,864
1,test,866
1,test,868
1,test,873
1,test,882
1,test,885
1,test,894
1,test,898
1,test,901
1,test,907
1,test,908
1,test,915
1,test,920
1,test,927
1,test,936
1,test,939
1,test,945
1,test,947
1,test,948
1,test,961
1,test,967
1,test,972
1,test,973
1,test,979
1,test,987
1,test,988
1,test,996
1,test,1002
1,test,1008
1,test,1017
1,test,1018
1,test,1024
1,test,1030
1,test,1036
1,test,1040
1,test,1054
1,test,1058
1,test,1059
1,test,1061
1,test,1065
1,test,1071
1,test,1073
1,test,1086
1,test,1091
1,test,1094
1,test,1102
1,test,1105
1,test,1111
1,test,1112
1,test,1114
1,test,1116
1,test,1118
1,test,1122
1,test,1125
2,train,1
2,train,2
2,train,3
2,train,6
2,train,8
2,train,9
2,train,10
2,train,11
2,train,12
2,train,13
2,train,14
2,train,15
2,train,16
2,train,17
2,train,18
2,train,19
2,train,21
2,train,22
2,train,23
2,train,25
2,train,26
2,train,27
2,train,29
2,train,30
2,train,31
2,train,32
2,train,33
2,train,36
2,train,38
2,train,39
2,train,40
2,train,41
2,train,43
2,train,44
2,train,46
2,train,47
2,train,48
2,train,50
2,train,51
2,train,52
2,train,53
2,train,54
2,train,55
2,train,58
2,train,60
2,train,61
2,train,63
2,train,64
2,train,65
2,train,66
2,train,67
2,train,68
2,train,69
2,train,70
2,train,71
2,train,72
2,train,73
2,train,74
2,train,75
2,train,76
2,train,77
2,train,78
2,train,81
2,train,82
2,train,83
2,train,84
2,train,86
2,train,87
2,train,88
2,train,89
2,train,90
2,train,92
2,train,93
2,train,94
2,train,95
2,train,96
2,train,98
2,train,99
2,train,100
2,train,101
2,train,102
2,train,103
2,train,104
2,train,105
2,train,106
2,train,109
2,train,110
2,train,111
2,train,112
2,train,113
2,train,114
2,train,117
2,train,118
2,train,119
2,train,121
2,train,123
2,train,124
2,train,125
2,train,126
2,train,127
2,train,128
2,train,129
2,train,130
2,train,131
2,train,132
2,train,133
2,train,135
2,train,136
2,train,137
2,train,138
2,train,141
2,train,142
2,train,144
2,train,145
2,train,146
2,train,147
2,train,148
2,train,149
2,train,150
2,train,152
2,train,153
2,train,154
2,train,155
2,train,156
2,train,157
2,train,158
2,train,159
2,train,160
2,train,161
2,train,163
2,train,164
2,train,166
2,train,167
2,train,168
2,train,169
2,train,170
2,train,171
2,train,172
2,train,173
2,train,174
2,train,175
2,train,176
2,train,177
2,train,178
2,train,179
2,train,180
2,train,182
2,train,183
2,train,185
2,train,186
2,train,187
2,train,188
2,train,189
2,train,191
2,train,192
2,train,196
2,train,197
2,train,198
2,train,199
2,train,200
2,train,202
2,train,203
2,train,205
2,train,206
2,train,207
2,train,209
2,train,210
2,train,211
2,train,212
2,train,213
2,train,214
2,train,215
2,train,216
2,train,217
2,train,218
2,train,219
2,train,220
2,train,221
2,train,223
2,train,224
2,train,225
2,train,226
2,train,227
2,train,228
2,train,230
2,train,232
2,train,233
2,train,235
2,train,236
2,train,237
2,train,238
2,train,241
2,train,242
2,train,243
2,train,244
2,train,245
2,train,247
2,train,249
2,train,252
2,train,254
2,train,255
2,train,256
2,train,257
2,train,258
2,train,259
2,train,260
2,train,261
2,train,262
2,train,264
2,train,265
2,train,267
2,train,268
2,train,269
2,train,271
2,train,272
2,train,273
2,train,274
2,train,275
2,train,276
2,train,277
2,train,278
2,train,279
2,train,281
2,train,284
2,train,285
2,train,287
2,train,289
2,train,290
2,train,291
2,train,292
2,train,293
2,train,294
2,train,297
2,train,298
2,train,299
2,train,300
2,train,301
2,train,302
2,train,304
2,train,305
2,train,306
2,train,307
2,train,308
2,train,309
2,train,310
2,train,311
2,train,312
2,train,313
2,train,316
2,train,317
2,train,319
2,train,320
2,train,321
2,train,322
2,train,323
2,train,324
2,train,325
2,train,326
2,train,329
2,train,330
2,train,332
2,train,333
2,train,335
2,train,337
2,train,338
2,train,339
2,train,340
2,train,341
2,train,342
2,train,343
2,train,344
2,train,346
2,train,347
2,train,348
2,train,349
2,train,350
2,train,351
2,train,352
2,train,353
2,train,354
2,train,356
2,train,357
2,train,358
2,train,360
2,train,361
2,train,362
2,train,363
2,train,364
2,train,365
2,train,366
2,train,367
2,train,368
2,train,369
2,train,370
2,train,373
2,train,374
2,train,377
2,train,378
2,train,379
2,train,380
2,train,381
2,train,382
2,train,383
2,train,384
2,train,385
2,train,387
2,train,389
2,train,390
2,train,391
2,train,392
2,train,393
2,train,394
2,train,395
2,train,396
2,train,397
2,train,400
2,train,401
2,train,402
2,train,404
2,train,405
2,train,406
2,train,408
2,train,409
2,train,410
2,train,411
2,train,412
2,train,413
2,train,414
2,train,416
2,train,417
2,train,419
2,train,421
2,train,422
2,train,424
2,train,426
2,train,427
2,train,430
2,train,431
2,train,433
2,train,435
2,train,436
2,train,437
2,train,438
2,train,439
2,train,442
2,train,443
2,train,444
2,train,446
2,train,447
2,train,448
2,train,449
2,train,450
2,train,451
2,train,452
2,train,453
2,train,454
2,train,456
2,train,457
2,train,459
2,train,460
2,train,461
2,train,462
2,train,465
2,train,467
2,train,468
2,train,470
2,train,471
2,train,472
2,train,473
2,train,474
2,train,476
2,train,477
2,train,478
2,train,480
2,train,482
2,train,483
2,train,484
2,train,485
2,train,486
2,train,490
2,train,494
2,train,495
2,train,496
2,train,497
2,train,498
2,train,500
2,train,501
2,train,502
2,train,503
2,train,504
2,train,505
2,train,506
2,train,507
2,train,508
2,train,509
2,train,511
2,train,512
2,train,513
2,train,514
2,train,515
2,train,517
2,train,518
2,train,519
2,train,520
2,train,521
2,train,522
2,train,523
2,train,524
2,train,525
2,train,526
2,train,527
2,train,528
2,train,529
2,train,531
2,train,532
2,train,533
2,train,534
2,train,535
2,train,537
2,train,538
2,train,540
2,train,541
2,train,544
2,train,545
2,train,546
2,train,547
2,train,548
2,train,549
2,train,550
2,train,551
2,train,552
2,train,553
2,train,554
2,train,555
2,train,556
2,train,558
2,train,559
2,train,560
2,train,561
2,train,562
2,train,563
2,train,564
2,train,566
2,train,567
2,train,570
2,train,571
2,train,572
2,train,573
2,train,574
2,train,575
2,train,576
2,train,577
2,train,578
2,train,579
2,train,580
2,train,582
2,train,583
2,train,585
2,train,586
2,train,587
2,train,588
2,train,590
2,train,592
2,train,594
2,train,595
2,train,596
2,train,598
2,train,599
2,train,600
2,train,601
2,train,602
2,train,603
2,train,604
2,train,605
2,train,607
2,train,608
2,train,609
2,train,610
2,train,611
2,train,612
2,train,613
2,train,614
2,train,615
2,train,616
2,train,617
2,train,618
2,train,620
2,train,621
2,train,622
2,train,623
2,train,624
2,train,627
2,train,628
2,train,629
2,train,630
2,train,633
2,train,634
2,train,635
2,train,636
2,train,637
2,train,638
2,train,639
2,train,641
2,train,642
2,train,643
2,train,644
2,train,646
2,train,647
2,train,648
2,train,649
2,train,651
2,train,653
2,train,654
2,train,656
2,train,657
2,train,658
2,train,659
2,train,660
2,train,661
2,train,663
2,train,664
2,train,665
2,train,666
2,train,667
2,train,670
2,train,671
2,train,672
2,train,673
2,train,675
2,train,676
2,train,677
2,train,678
2,train,679
2,train,680
2,train,681
2,train,682
2,train,683
2,train,684
2,train,686
2,train,687
2,train,688
2,train,689
2,train,690
2,train,692
2,train,694
2,train,696
2,train,697
2,train,698
2,train,700
2,train,701
2,train,702
2,train,706
2,train,707
2,train,709
2,train,710
2,train,712
2,train,713
2,train,714
2,train,715
2,train,716
2,train,717
2,train,718
2,train,719
2,train,720
2,train,722
2,train,723
2,train,724
2,train,726
2,train,728
2,train,729
2,train,730
2,train,731
2,train,732
2,train,735
2,train,736
2,train,737
2,train,738
2,train,739
2,train,740
2,train,742
2,train,744
2,train,745
2,train,746
2,train,747
2,train,748
2,train,749
2,train,750
2,train,751
2,train,752
2,train,753
2,train,754
2,train,755
2,train,756
2,train,757
2,train,758
2,train,759
2,train,760
2,train,761
2,train,762
2,train,763
2,train,764
2,train,766
2,train,767
2,train,768
2,train,769
2,train,770
2,train,772
2,train,773
2,train,775
2,train,776
2,train,777
2,train,778
2,train,779
2,train,780
2,train,782
2,train,783
2,train,784
2,train,785
2,train,786
2,train,788
2,train,789
2,train,790
2,train,791
2,train,792
2,train,794
2,train,797
2,train,798
2,train,799
2,train,800
2,train,802
2,train,803
2,train,804
2,train,805
2,train,806
2,train,808
2,train,809
2,train,810
2,train,811
2,train,812
2,train,813
2,train,814
2,train,815
2,train,816
2,train,817
2,train,818
2,train,819
2,train,820
2,train,821
2,train,822
2,train,823
2,train,824
2,train,825
2,train,826
2,train,827
2,train,830
2,train,831
2,train,832
2,train,834
2,train,836
2,train,837
2,train,839
2,train,840
2,train,841
2,train,842
2,train,844
2,train,845
2,train,846
2,train,847
2,train,848
2,train,850
2,train,851
2,train,852
2,train,853
2,train,854
2,train,856
2,train,857
2,train,858
2,train,860
2,train,861
2,train,862
2,train,863
2,train,864
2,train,865
2,train,866
2,train,868
2,train,869
2,train,870
2,train,872
2,train,873
2,train,874
2,train,875
2,train,877
2,train,878
2,train,879
2,train,880
2,train,881
2,train,882
2,train,883
2,train,884
2,train,885
2,train,886
2,train,887
2,train,889
2,train,891
2,train,892
2,train,893
2,train,894
2,train,895
2,train,896
2,train,897
2,train,898
2,train,899
2,train,900
2,train,901
2,train,902
2,train,903
2,train,904
2,train,905
2,train,907
2,train,908
2,train,909
2,train,910
2,train,911
2,train,912
2,train,913
2,train,914
2,train,915
2,train,916
2,train,919
2,train,920
2,train,921
2,train,922
2,train,925
2,train,926
2,train,927
2,train,928
2,train,929
2,train,930
2,train,931
2,train,932
2,train,933
2,train,934
2,train,936
2,train,938
2,train,939
2,train,940
2,train,943
2,train,944
2,train,945
2,train,946
2,train,947
2,train,948
2,train,949
2,train,950
2,train,951
2,train,952
2,train,953
2,train,954
2,train,955
2,train,956
2,train,958
2,train,959
2,train,960
2,train,961
2,train,963
2,train,965
2,train,967
2,train,970
2,train,971
2,train,972
2,train,973
2,train,974
2,train,975
2,train,976
2,train,977
2,train,978
2,train,979
2,train,981
2,train,982
2,train,983
2,train,984
2,train,987
2,train,988
2,train,989
2,train,990
2,train,991
2,train,992
2,train,993
2,train,995
2,train,996
2,train,997
2,train,998
2,train,999
2,train,1000
2,train,1001
2,train,1002
2,train,1003
2,train,1004
2,train,1005
2,train,1006
2,train,1008
2,train,1009
2,train,1010
2,train,1011
2,train,1012
2,train,1013
2,train,1014
2,train,1015
2,train,1016
2,train,1017
2,train,1018
2,train,1020
2,train,1021
2,train,1022
2,train,1024
2,train,1025
2,train,1026
2,train,1027
2,train,1028
2,train,1029
2,train,1030
2,train,1031
2,train,1032
2,train,1035
2,train,1036
2,train,1037
2,train,1038
2,train,1039
2,train,1040
2,train,1042
2,train,1043
2,train,1044
2,train,1045
2,train,1046
2,train,1047
2,train,1048
2,train,1049
2,train,1050
2,train,1051
2,train,1052
2,train,1053
2,train,1054
2,train,1055
2,train,1057
2,train,1058
2,train,1059
2,train,1061
2,train,1062
2,train,1065
2,train,1066
2,train,1067
2,train,1068
2,train,1069
2,train,1070
2,train,1071
2,train,1072
2,train,1073
2,train,1074
2,train,1076
2,train,1077
2,train,1078
2,train,1079
2,train,1080
2,train,1081
2,train,1082
2,train,1083
2,train,1085
2,train,1086
2,train,1087
2,train,1091
2,train,1092
2,train,1094
2,train,1095
2,train,1096
2,train,1098
2,train,1101
2,train,1102
2,train,1103
2,train,1104
2,train,1105
2,train,1106
2,train,1107
2,train,1108
2,train,1109
2,train,1110
2,train,1111
2,train,1112
2,train,1113
2,train,1114
2,train,1115
2,train,1116
2,train,1117
2,train,1118
2,train,1119
2,train,1121
2,train,1122
2,train,1123
2,train,1124
2,train,1125
2,train,1126
2,train,1127
2,test,4
2,test,5
2,test,7
2,test,20
2,test,24
2,test,28
2,test,34
2,test,35
2,test,37
2,test,42
2,test,45
2,test,49
2,test,56
2,test,57
2,test,59
2,test,62
2,test,79
2,test,80
2,test,85
2,test,91
2,test,97
2,test,107
2,test,108
2,test,115
2,test,116
2,test,120
2,test,122
2,test,134
2,test,139
2,test,140
2,test,143
2,test,151
2,test,162
2,test,165
2,test,181
2,test,184
2,test,190
2,test,193
2,test,194
2,test,195
2,test,201
2,test,204
2,test,208
2,test,222
2,test,229
2,test,231
2,test,234
2,test,239
2,test,240
2,test,246
2,test,248
2,test,250
2,test,251
2,test,253
2,test,263
2,test,266
2,test,270
2,test,280
2,test,282
2,test,283
2,test,286
2,test,288
2,test,295
2,test,296
2,test,303
2,test,314
2,test,315
2,test,318
2,test,327
2,test,328
2,test,331
2,test,334
2,test,336
2,test,345
2,test,355
2,test,359
2,test,371
2,test,372
2,test,375
2,test,376
2,test,386
2,test,388
2,test,398
2,test,399
2,test,403
2,test,407
2,test,415
2,test,418
2,test,420
2,test,423
2,test,425
2,test,428
2,test,429
2,test,432
2,test,434
2,test,440
2,test,441
2,test,445
2,test,455
2,test,458
2,test,463
2,test,464
2,test,466
2,test,469
2,test,475
2,test,479
2,test,481
2,test,487
2,test,488
2,test,489
2,test,491
2,test,492
2,test,493
2,test,499
2,test,510
2,test,516
2,test,530
2,test,536
2,test,539
2,test,542
2,test,543
2,test,557
2,test,565
2,test,568
2,test,569
2,test,581
2,test,584
2,test,589
2,test,591
2,test,593
2,test,597
2,test,606
2,test,619
2,test,625
2,test,626
2,test,631
2,test,632
2,test,640
2,test,645
2,test,650
2,test,652
2,test,655
2,test,662
2,test,668
2,test,669
2,test,674
2,test,685
2,test,691
2,test,693
2,test,695
2,test,699
2,test,703
2,test,704
2,test,705
2,test,708
2,test,711
2,test,721
2,test,725
2,test,727
2,test,733
2,test,734
2,test,741
2,test,743
2,test,765
2,test,771
2,test,774
2,test,781
2,test,787
2,test,793
2,test,795
2,test,796
2,test,801
2,test,807
2,test,828
2,test,829
2,test,833
2,test,835
2,test,838
2,test,843
2,test,849
2,test,855
2,test,859
2,test,867
2,test,871
2,test,876
2,test,888
2,test,890
2,test,906
2,test,917
2,test,918
2,test,923
2,test,924
2,test,935
2,test,937
2,test,941
2,test,942
2,test,957
2,test,962
2,test,964
2,test,966
2,test,968
2,test,969
2,test,980
2,test,985
2,test,986
2,test,994
2,test,1007
2,test,1019
2,test,1023
2,test,1033
2,test,1034
2,test,1041
2,test,1056
2,test,1060
2,test,1063
2,test,1064
2,test,1075
2,test,1084
2,test,1088
2,test,1089
2,test,1090
2,test,1093
2,test,1097
2,test,1099
2,test,1100
2,test,1120
3,train,2
3,train,3
3,train,4
3,train,5
3,train,6
3,train,7
3,train,8
3,train,9
3,train,10
3,train,11
3,train,12
3,train,13
3,train,14
3,train,15
3,train,16
3,train,17
3,train,18
3,train,19
3,train,20
3,train,21
3,train,22
3,train,23
3,train,24
3,train,25
3,train,26
3,train,28
3,train,29
3,train,30
3,train,31
3,train,32
3,train,33
3,train,34
